hidx,favorite,recentView,attribute.created_device,attribute.naverVerification,attribute.safeDirectTrade,attribute.withoutFee,attribute.withoutFeeDiscount,attribute.isZero,attribute.isRentalManagement,attribute.recommend,attribute.isFa,attribute.verificationType,attribute.isReported,attribute.isMyReport,attribute.smartContract,attribute.userType,attribute.status_code,attribute.isOwnerConfirm,attribute.naverUpdatedAt,attribute.peterVerified,attribute.peterVerifiedCheckVacancyDate,attribute.peterOwnerCheckedAt,attribute.is_recommend,attribute.is_jjin,info.temp_address,info.vaddr,info.subject,info.room_count,info.bedroom_count,info.thumbnail,info.created_at,info.live_start_date,info.is_octop,info.is_half_underground,info.is_multilayer,info.supplied_size,info.supplied_pyeong,info.real_size,info.real_pyeong,info.naver_map,info.livingroom_text,type.contract_type,type.trade_type,type.building_form,type.building_type,type.building_type_text,type.building_code,type.isCafe,type.fa3Code,price.monthly_fee,price.deposit,price.maintenance_cost,floor.target,floor.total,floor.floor_type,floor.floor_text,floor.floor_text_detail,location.coordinate.latitude,location.coordinate.longitude,location.address.sido,location.address.sigungu,location.address.dong,location.address.aptName,location.address.text,additional_options.is_new_building,additional_options.have_parking_lot,additional_options.is_full_option,additional_options.have_elevator,additional_options.support_loan,additional_options.allow_pet,additional_options.is_main_road,images.S
15206371,False,False,ios,True,False,False,0,False,False,False,,M,0,0,0,user,0103,,2024-02-27 14:45:01,False,,,False,False,,0,버스정유장 2분거리 ,1,1,https://img.peterpanz.com/photo/20240227/15206371/2b733a036c8fb2c92f7d0244b70c4528_thumb.jpg,2024-02-27 14:32:34,2024-02-27 00:00:00,0,0,1,29.75,8.99,26.45,8.0,1,"오픈형,복층",월세,direct,다가구,빌라/주택,다가구,4128111800102310004017206,False,0,350000,5000000,30000,5,5,1,5층,5층/5층,37.688700631626,126.8642879182,경기도,고양시 덕양구,관산동,,고양시 덕양구 관산동,0,0,0,0,0,0,0,"[{'id': 289547126, 'path': 'https://img.peterpanz.com/photo/20240227/15206371/2b733a036c8fb2c92f7d0244b70c4528_thumb.jpg', 'order': 1}, {'id': 289547129, 'path': 'https://img.peterpanz.com/photo/20240227/15206371/6f6841408f9d3a631a2072174b7a6535_thumb.jpg', 'order': 2}, {'id': 289547132, 'path': 'https://img.peterpanz.com/photo/20240227/15206371/f2ce48fabacb52e9259e7b1428190650_thumb.jpg', 'order': 3}, {'id': 289547135, 'path': 'https://img.peterpanz.com/photo/20240227/15206371/99dcab97d4b49de06f08c942347c1ae3_thumb.jpg', 'order': 4}, {'id': 289547138, 'path': 'https://img.peterpanz.com/photo/20240227/15206371/28f4f12361905dd56e74acb1e06c79da_thumb.jpg', 'order': 5}]"
15223538,False,False,web,False,False,True,100,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,올리모델링 후 첫입주 깔끔하고 넓은 1.5룸 풀옵션,1,1,https://img.peterpanz.com/photo/20240302/15223538/65e2d28a9e698_thumb.jpg,2024-03-02 16:17:30,2024-03-02 16:17:40,0,1,0,28.24,8.54,28.24,8.54,1,분리형,월세,withoutFee,다가구,빌라/주택,다가구,1159010700104360009010977,False,0,570000,10000000,50000,-1,2,1,반지층,반지층/2층,37.4795814,126.9752708,서울특별시,동작구,사당동,,동작구 사당동,0,0,0,0,0,0,0,"[{'id': 290005749, 'path': 'https://img.peterpanz.com/photo/20240302/15223538/65e2d28a9e698_thumb.jpg', 'order': 1}, {'id': 290005752, 'path': 'https://img.peterpanz.com/photo/20240302/15223538/65e2d28b1b16e_thumb.jpg', 'order': 2}, {'id': 290005755, 'path': 'https://img.peterpanz.com/photo/20240302/15223538/65e2d28b8c45f_thumb.jpg', 'order': 3}, {'id': 290005758, 'path': 'https://img.peterpanz.com/photo/20240302/15223538/65e2d28c1fa87_thumb.jpg', 'order': 4}, {'id': 290005761, 'path': 'https://img.peterpanz.com/photo/20240302/15223538/65e2d28c8ed1f_thumb.jpg', 'order': 5}, {'id': 290005764, 'path': 'https://img.peterpanz.com/photo/20240302/15223538/65e2d28ceb57d_thumb.jpg', 'order': 6}, {'id': 290005767, 'path': 'https://img.peterpanz.com/photo/20240302/15223538/65e2d28d52d96_thumb.jpg', 'order': 7}]"
15212162,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-02-29 10:03:01,False,,,False,False,,0,신림역세권 올리모델링 넓은방대로변앞 풀옵션 채광GOOD,1,1,https://img.peterpanz.com/photo/20230609/14290419/6482b4bb2c4ee_thumb.jpg,2024-02-28 18:07:03,2024-03-11 12:31:43,0,0,0,19.83,5.99,19.83,5.99,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1162010200116390058022504,False,0,350000,5000000,80000,5,8,1,5층,5층/8층,37.4831483850591,126.927707535883,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 289711272, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4bb2c4ee_thumb.jpg', 'order': 1}, {'id': 289711275, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4ba8aaa9_thumb.jpg', 'order': 2}, {'id': 289711278, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4bbb11f6_thumb.jpg', 'order': 3}, {'id': 289711281, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4bc32a8d_thumb.jpg', 'order': 4}, {'id': 289711284, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4bcb871b_thumb.jpg', 'order': 5}, {'id': 289711287, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4bd4b647_thumb.jpg', 'order': 6}, {'id': 289711290, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4bdcfb5d_thumb.jpg', 'order': 7}, {'id': 289711293, 'path': 'https://img.peterpanz.com/photo/20230609/14290419/6482b4be61dd8_thumb.jpg', 'order': 8}]"
15239686,False,False,web,False,False,False,0,False,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,신림 당곡 역세권 1.5룸 소개해드릴게요,2,2,https://img.peterpanz.com/photo/20240306/15239686/65e7ec3186775_thumb.jpg,2024-03-06 13:08:15,2024-03-06 13:08:26,0,0,0,36.37,11.0,33.06,10.0,0,분리형,월세,agency,단독,빌라/주택,단독,1162010200114180013012915,False,0,500000,10000000,100000,2,2,2,고층,고층/2층,37.4867905,126.9321533,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 290579646, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec3186775_thumb.jpg', 'order': 1}, {'id': 290579649, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec2fdec14_thumb.jpg', 'order': 2}, {'id': 290579652, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec30762bb_thumb.jpg', 'order': 3}, {'id': 290579655, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec31056ce_thumb.jpg', 'order': 4}, {'id': 290579658, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec320fdb1_thumb.jpg', 'order': 5}, {'id': 290579661, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec32977ea_thumb.jpg', 'order': 6}, {'id': 290579664, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec3314633_thumb.jpg', 'order': 7}, {'id': 290579667, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec339ce3b_thumb.jpg', 'order': 8}, {'id': 290579670, 'path': 'https://img.peterpanz.com/photo/20240306/15239686/65e7ec3469c3b_thumb.jpg', 'order': 9}]"
15194603,False,False,cro,False,False,False,0,False,False,False,,,0,0,0,user,0103,,,False,,,False,False,,0,수원시청역 도보 7분거리신혼부부 추천전월세가능반려동물 가능,1,1,https://img.peterpanz.com/photo/20240223/15194603/3d4197f6426f0ad4b9df9b8101042de6_thumb.jpg,2024-02-23 20:50:07,2024-02-23 19:21:00,0,0,0,36.37,11.0,26.45,8.0,1,,월세,direct,,빌라/주택,빌라/주택,4111313700110200003064368,True,0,600000,50000000,90000,12,12,1,12층,12층/12층,37.2595844,127.0273719,경기도,수원시 권선구,권선동,,수원시 권선구 권선동,0,0,0,0,0,0,0,"[{'id': 289213889, 'path': 'https://img.peterpanz.com/photo/20240223/15194603/3d4197f6426f0ad4b9df9b8101042de6_thumb.jpg', 'order': 1}, {'id': 289213892, 'path': 'https://img.peterpanz.com/photo/20240223/15194603/983a3aacce684d26dacae5096d22d6a5_thumb.jpg', 'order': 2}, {'id': 289213895, 'path': 'https://img.peterpanz.com/photo/20240223/15194603/ddb3eea934086957339b463a686bb508_thumb.jpg', 'order': 3}, {'id': 289213898, 'path': 'https://img.peterpanz.com/photo/20240223/15194603/1f9fc4ad6ca9481e7c486a14d56ae280_thumb.jpg', 'order': 4}, {'id': 289213901, 'path': 'https://img.peterpanz.com/photo/20240223/15194603/f9d231b3329b11fe155b061227835b8e_thumb.jpg', 'order': 5}]"
15228229,False,False,web,False,False,True,50,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,신축급 깔끔 쓰리룸 빠른입주 1층에1세대,3,3,https://img.peterpanz.com/photo/20240304/15228229/65e53b5782503_thumb.jpg,2024-03-04 12:09:11,2024-03-04 12:09:38,0,0,0,58.56,17.71,58.56,17.71,1,분리형,월세,withoutFee,다가구,빌라/주택,다가구,4111514000105960023020581,False,0,700000,30000000,90000,3,4,1,3층,3층/4층,37.2900678,127.026068,경기도,수원시 팔달구,우만동,,수원시 팔달구 우만동,0,0,0,0,0,0,0,"[{'id': 290137289, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5782503_thumb.jpg', 'order': 1}, {'id': 290137292, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b581bfd6_thumb.jpg', 'order': 2}, {'id': 290137295, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b58944da_thumb.jpg', 'order': 3}, {'id': 290137298, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b592eb93_thumb.jpg', 'order': 4}, {'id': 290137301, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b59ac458_thumb.jpg', 'order': 5}, {'id': 290137304, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5a37d52_thumb.jpg', 'order': 6}, {'id': 290137307, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5ac121c_thumb.jpg', 'order': 7}, {'id': 290137310, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5b58c47_thumb.jpg', 'order': 8}, {'id': 290137313, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5bd2fe9_thumb.jpg', 'order': 9}, {'id': 290137316, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5ca7857_thumb.jpg', 'order': 10}, {'id': 290137319, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5d73059_thumb.jpg', 'order': 11}, {'id': 290137322, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5ded431_thumb.jpg', 'order': 12}, {'id': 290137325, 'path': 'https://img.peterpanz.com/photo/20240304/15228229/65e53b5e747c3_thumb.jpg', 'order': 13}]"
15248667,False,False,ios,False,False,False,0,False,False,False,,,0,0,0,user,0103,,,False,,,False,False,,0,2층 투룸 월세(즉시입주가능!! 방이 엄청 커요),2,2,https://img.peterpanz.com/photo/20240308/15248667/b080abe6fca9ddb9c16a684e0ce4daa7_thumb.jpg,2024-03-08 10:32:28,2024-03-08 00:00:00,0,0,0,66.12,20.0,59.51,18.0,1,오픈형,월세,direct,다가구,빌라/주택,다가구,1162010200102510088006225,False,0,580000,10000000,0,2,5,1,2층,2층/5층,37.466320737648,126.93987982737,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 290719335, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/b080abe6fca9ddb9c16a684e0ce4daa7_thumb.jpg', 'order': 1}, {'id': 290719338, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/6ca42fc11efc768a75d44517e0398949_thumb.jpg', 'order': 2}, {'id': 290719341, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/86e3f4b2b23c6672ee866d4b456a0770_thumb.jpg', 'order': 3}, {'id': 290719344, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/b8ee9bc9af68da379c19a6fe83dd35ae_thumb.jpg', 'order': 4}, {'id': 290719347, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/491467462670c14342440cbebc523acd_thumb.jpg', 'order': 5}, {'id': 290719350, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/9d15780d04a1a00d1cb67d6ce715e650_thumb.jpg', 'order': 6}, {'id': 290719353, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/94926e36e6100f0b1a2923116039fdff_thumb.jpg', 'order': 7}, {'id': 290719356, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/dcaee7668482f3507b05a3eccc8ece5a_thumb.jpg', 'order': 8}, {'id': 290719359, 'path': 'https://img.peterpanz.com/photo/20240308/15248667/9f48f85c3f44829cb6de35141c1847bd_thumb.jpg', 'order': 9}]"
15224024,False,False,web,False,False,True,30,True,False,False,,,0,0,0,agent,0103,,,False,,,False,False,,0,"맞춤형 중개전문 ""만족하실때까지 멈추지않겠습니다""",1,1,https://img.peterpanz.com/photo/20221005/13445067/63977a69d9caa_thumb.jpg,2024-03-02 18:59:30,2024-03-02 18:59:38,0,0,0,26.45,8.0,23.14,6.99,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1159010800103910036004271,False,0,250000,30000000,50000,2,4,1,2층,2층/4층,37.5014039291977,126.926924307965,서울특별시,동작구,대방동,,동작구 대방동,0,0,0,0,0,0,0,"[{'id': 290021112, 'path': 'https://img.peterpanz.com/photo/20221005/13445067/63977a69d9caa_thumb.jpg', 'order': 1}, {'id': 290021115, 'path': 'https://img.peterpanz.com/photo/20221005/13445067/63977a6a5546e_thumb.jpg', 'order': 2}, {'id': 290021118, 'path': 'https://img.peterpanz.com/photo/20221005/13445067/63977a6aa757e_thumb.jpg', 'order': 3}, {'id': 290021121, 'path': 'https://img.peterpanz.com/photo/20221005/13445067/63977a6b02a47_thumb.jpg', 'order': 4}, {'id': 290021124, 'path': 'https://img.peterpanz.com/photo/20221005/13445067/63977a6b68fd4_thumb.jpg', 'order': 5}]"
15144651,False,False,web,True,False,False,0,False,False,False,,D2,0,0,0,agent,0103,,2024-02-13 15:55:01,False,,,False,False,,0,아늑하고 넓은1.5룸 풀옵션원룸.채광좋아요.,1,1,https://img.peterpanz.com/photo/20231206/14893768/657006cfb410a_thumb.jpg,2024-02-13 13:11:36,2024-02-13 00:00:00,0,0,0,61.92,18.72,23.11,6.99,1,분리형,월세,agency,빌라,빌라/주택,빌라,1147010200107410015016527,False,0,200000,40000000,20000,1,2,2,중층,중층/2층,37.539410103143,126.867410765699,서울특별시,양천구,목동,,양천구 목동,0,0,0,0,0,0,0,"[{'id': 287748729, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006cfb410a_thumb.jpg', 'order': 1}, {'id': 287748732, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006d075b55_thumb.jpg', 'order': 2}, {'id': 287748735, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006d0df847_thumb.jpg', 'order': 3}, {'id': 287748738, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006d174569_thumb.jpg', 'order': 4}, {'id': 287748741, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006d1e3438_thumb.jpg', 'order': 5}, {'id': 287748744, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006d2575d8_thumb.jpg', 'order': 6}, {'id': 287748747, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006d2b3267_thumb.jpg', 'order': 7}, {'id': 287748750, 'path': 'https://img.peterpanz.com/photo/20231206/14893768/657006d33676b_thumb.jpg', 'order': 8}]"
15104253,False,False,web,False,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,,False,,,False,False,,0,번화가 깔끔 분리형 원룸,1,1,https://img.peterpanz.com/photo/20210514/11559930/609dd46347247_thumb.jpg,2024-02-01 10:13:26,2024-03-11 09:12:07,0,0,0,25.0,7.56,20.0,6.04,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,1154510200102960021012468,False,0,430000,10000000,100000,4,8,1,4층,4층/8층,37.471077,126.896589,서울특별시,금천구,독산동,,금천구 독산동,0,0,0,0,0,0,0,"[{'id': 286496695, 'path': 'https://img.peterpanz.com/photo/20210514/11559930/609dd46347247_thumb.jpg', 'order': 1}, {'id': 286496699, 'path': 'https://img.peterpanz.com/photo/20210514/11559930/609dd462cc21d_thumb.jpg', 'order': 2}, {'id': 286496703, 'path': 'https://img.peterpanz.com/photo/20210514/11559930/609dd463b65ff_thumb.jpg', 'order': 3}, {'id': 286496707, 'path': 'https://img.peterpanz.com/photo/20210514/11559930/609dd4641cc05_thumb.jpg', 'order': 4}, {'id': 286496710, 'path': 'https://img.peterpanz.com/photo/20210514/11559930/609dd4646563e_thumb.jpg', 'order': 5}, {'id': 286496713, 'path': 'https://img.peterpanz.com/photo/20210514/11559930/609dd464d8435_thumb.jpg', 'order': 6}]"
15184995,False,False,android,False,False,False,0,False,False,False,,,0,0,0,user,0103,,,False,,,False,False,,0,2층 투룸 89007,2,2,https://img.peterpanz.com/photo/20240221/15184995/51b61f3dd629fd56dfc2ae2944630605_thumb.jpg,2024-02-21 19:46:54,2024-02-21 00:00:00,0,0,0,31.5,9.52,25.41,7.68,1,분리형,월세,direct,빌라,빌라/주택,빌라,4128510200100250098010203,False,0,70000,89000000,30000,2,4,1,2층,2층/4층,37.679496268407,126.79258069988,경기도,고양시 일산동구,중산동,,고양시 일산동구 중산동,0,0,0,0,0,0,0,"[{'id': 288929016, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/51b61f3dd629fd56dfc2ae2944630605_thumb.jpg', 'order': 1}, {'id': 288929019, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/6486c089f5e69906b34c61ac667789d3_thumb.jpg', 'order': 2}, {'id': 288929022, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/d7516310ac9f5f04f3864708c4ed5ad0_thumb.jpg', 'order': 3}, {'id': 288929025, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/ea784edba27fb850bc549113edcb8af8_thumb.jpg', 'order': 4}, {'id': 288929028, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/447fcdce13679bbe89bfb7f9297030f4_thumb.jpg', 'order': 5}, {'id': 288929031, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/71120176c76f434bcefab30b9ff33fbb_thumb.jpg', 'order': 6}, {'id': 288929034, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/28cb6206990fffe9208c7fbe308efc90_thumb.jpg', 'order': 7}, {'id': 288929037, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/e6822ba0cafc21745b5553b004ba6a89_thumb.jpg', 'order': 8}, {'id': 288929040, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/d798431431a072edf8df34b54d49946c_thumb.jpg', 'order': 9}, {'id': 288929043, 'path': 'https://img.peterpanz.com/photo/20240221/15184995/4723631aa65dee585b165d779c39cbf1_thumb.jpg', 'order': 10}]"
15230614,False,False,web,True,False,True,100,True,False,False,,D2,0,0,0,agent,0103,,2024-03-04 16:30:01,False,,,False,False,,0, 확실한 중개!  다운 중개 약속! ,1,1,https://img.peterpanz.com/photo/20240304/15230614/65e5732c8d0c2_thumb.jpg,2024-03-04 16:07:24,2024-03-04 00:00:00,0,0,0,19.84,6.0,14.88,4.5,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1154510300108820015005748,False,0,350000,3000000,70000,9,9,1,9층,9층/9층,37.4562973,126.9005718,서울특별시,금천구,시흥동,,금천구 시흥동,0,0,0,0,0,0,0,"[{'id': 290212191, 'path': 'https://img.peterpanz.com/photo/20240304/15230614/65e5732c8d0c2_thumb.jpg', 'order': 1}, {'id': 290212194, 'path': 'https://img.peterpanz.com/photo/20240304/15230614/65e5732d0d114_thumb.jpg', 'order': 2}, {'id': 290212197, 'path': 'https://img.peterpanz.com/photo/20240304/15230614/65e5732d66ee7_thumb.jpg', 'order': 3}, {'id': 290212200, 'path': 'https://img.peterpanz.com/photo/20240304/15230614/65e5732dc86d8_thumb.jpg', 'order': 4}, {'id': 290212203, 'path': 'https://img.peterpanz.com/photo/20240304/15230614/65e5732e4776b_thumb.jpg', 'order': 5}]"
15245168,False,False,web,True,False,True,50,True,False,False,,D2,0,0,0,agent,0103,,2024-03-07 14:42:02,False,,,False,False,,0,보증금 조정가능!!신축 1.5룸 풀옵션! 찾았다 우리집,1,1,https://img.peterpanz.com/photo/20231127/14863129/6564408cb3643_thumb.jpg,2024-03-07 14:15:54,2024-03-07 00:00:00,0,0,0,33.06,10.0,26.45,8.0,1,오픈형,월세,withoutFee,원룸,빌라/주택,원룸,1153010300101360038015992,False,0,680000,50000000,120000,3,5,1,3층,3층/5층,37.4800476295211,126.893298713609,서울특별시,구로구,가리봉동,,구로구 가리봉동,0,0,0,0,0,0,0,"[{'id': 290623404, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564408cb3643_thumb.jpg', 'order': 1}, {'id': 290623407, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564408d3ed3c_thumb.jpg', 'order': 2}, {'id': 290623410, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564408db54a3_thumb.jpg', 'order': 3}, {'id': 290623413, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564408e1f008_thumb.jpg', 'order': 4}, {'id': 290623416, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564408ea4c16_thumb.jpg', 'order': 5}, {'id': 290623419, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564408f212dc_thumb.jpg', 'order': 6}, {'id': 290623422, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564408f90053_thumb.jpg', 'order': 7}, {'id': 290623425, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564409012a26_thumb.jpg', 'order': 8}, {'id': 290623428, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/65644090aba52_thumb.jpg', 'order': 9}, {'id': 290623431, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/656440912851a_thumb.jpg', 'order': 10}, {'id': 290623434, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/65644091bcdbd_thumb.jpg', 'order': 11}, {'id': 290623437, 'path': 'https://img.peterpanz.com/photo/20231127/14863129/6564409248ed6_thumb.jpg', 'order': 12}]"
15200960,False,False,ios,False,False,False,0,False,False,False,,,0,0,0,user,0103,,,False,,,False,False,,0,전세월세 원룸,1,1,https://img.peterpanz.com/photo/20240226/15200960/0bb6dc85dcea5680ced24eb74233b8b0_thumb.jpg,2024-02-26 12:47:09,2024-02-26 00:00:00,0,1,0,19.84,6.0,19.84,6.0,1,오픈형,월세,direct,원룸,빌라/주택,원룸,4128710300120020000007323,False,0,300000,3000000,50000,-1,3,1,반지층,반지층/3층,37.68929662039,126.77174353827,경기도,고양시 일산서구,일산동,,고양시 일산서구 일산동,0,0,0,0,0,0,0,"[{'id': 290268379, 'path': 'https://img.peterpanz.com/photo/20240226/15200960/0bb6dc85dcea5680ced24eb74233b8b0_thumb.jpg', 'order': 1}, {'id': 290268382, 'path': 'https://img.peterpanz.com/photo/20240226/15200960/78722c9d7a52c32f0b7fb7ac4bba739a_thumb.jpg', 'order': 2}, {'id': 290268385, 'path': 'https://img.peterpanz.com/photo/20240226/15200960/e2145320c6f961d1798df267e3a511f5_thumb.jpg', 'order': 3}, {'id': 290268388, 'path': 'https://img.peterpanz.com/photo/20240226/15200960/8471c023c63a21fba6a7ee98a274d64f_thumb.jpg', 'order': 4}, {'id': 290268391, 'path': 'https://img.peterpanz.com/photo/20240226/15200960/7f2327b4a080accec11eba3347e8dc74_thumb.jpg', 'order': 5}]"
15144209,False,False,web,True,False,False,0,False,False,False,,D2,0,0,0,agent,0103,,2024-02-13 15:07:02,False,,,False,False,,0,상갈동 상갈역인근 원룸 월세,1,1,https://img.peterpanz.com/photo/20240213/15144209/65caddedccbd6_thumb.jpg,2024-02-13 12:08:40,2024-02-13 00:00:00,1,0,0,23.14,6.99,16.53,5.0,1,오픈형,월세,agency,원룸,빌라/주택,원룸,,False,0,240000,1000000,10000,3,3,1,3층(옥탑),3층(옥탑)/3층,37.2651846265728,127.105634833144,경기도,용인시 기흥구,상갈동,,용인시 기흥구 상갈동,0,0,0,0,0,0,0,"[{'id': 287734836, 'path': 'https://img.peterpanz.com/photo/20240213/15144209/65caddedccbd6_thumb.jpg', 'order': 1}, {'id': 287734840, 'path': 'https://img.peterpanz.com/photo/20240213/15144209/65caddee96962_thumb.jpg', 'order': 2}, {'id': 287734844, 'path': 'https://img.peterpanz.com/photo/20240213/15144209/65caddef71bb8_thumb.jpg', 'order': 3}, {'id': 287734848, 'path': 'https://img.peterpanz.com/photo/20240213/15144209/65caddf04353f_thumb.jpg', 'order': 4}, {'id': 287734851, 'path': 'https://img.peterpanz.com/photo/20240213/15144209/65caddf12b7c4_thumb.jpg', 'order': 5}, {'id': 287735758, 'path': 'https://img.peterpanz.com/photo/20240213/15144209/65caddf1ef8e8_thumb.jpg', 'order': 6}]"
15144522,False,False,web,True,False,True,50,True,False,False,,D2,0,0,0,agent,0103,,2024-02-13 15:35:02,False,,,False,False,,0,대학동 넓은 원룸보증금 조절 가능!싸고 좋은집 추천원룸!놓치지마세요!,1,1,https://img.peterpanz.com/photo/20211203/12315636/61a9904e619c2_thumb.jpg,2024-02-13 12:50:32,2024-02-13 00:00:00,0,0,0,33.06,10.0,26.45,8.0,1,분리형,월세,withoutFee,원룸,빌라/주택,원룸,1162010200115590011005872,False,0,360000,1000000,90000,1,7,2,저층,저층/7층,37.4684021493402,126.932512005601,서울특별시,관악구,신림동,,관악구 신림동,0,0,0,0,0,0,0,"[{'id': 287744215, 'path': 'https://img.peterpanz.com/photo/20211203/12315636/61a9904e619c2_thumb.jpg', 'order': 1}, {'id': 287744219, 'path': 'https://img.peterpanz.com/photo/20211203/12315636/61a9904e1a330_thumb.jpg', 'order': 2}, {'id': 287744223, 'path': 'https://img.peterpanz.com/photo/20211203/12315636/61a9904ea2915_thumb.jpg', 'order': 3}, {'id': 287744227, 'path': 'https://img.peterpanz.com/photo/20211203/12315636/61a9904f05b60_thumb.jpg', 'order': 4}, {'id': 287744230, 'path': 'https://img.peterpanz.com/photo/20211203/12315636/61a9904f4d212_thumb.jpg', 'order': 5}]"
