internet,gas,washing_machine,air_conditioner,refrigerator,elevator,microwave,breakfast,toilet,heating,parking,station,move_in_date,sink,type,si,sgg,emd,ro,detail,rent,lat,lng,introduce,address
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,중앙길 74,B1,38,37.485321,126.951042,서울대입구역 중앙동쪽으로 깔끔한 분리형원룸으로 채광이좋습니다,서울 관악구 봉천동 50-59
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림동5나길 30,3,40,37.485688,126.925878, 신축 빌트인 냉장고 분리형 ,서울 관악구 신림동 1461-16
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,관악구,empty,중앙길 23,2,28,37.483881,126.95323,서울대입구역 역세권 가성비 너무좋은 원룸,서울 관악구 봉천동 57-4
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,봉천로49길 32,2,28,37.483802,126.952322,서울대입구역 대로변 근처 보증금 월세 둘다 부담 없는 집,서울 관악구 봉천동 51-4
1,1,1,1,1,1,1,1,1,0,1,1,1,1,OR,서울,관악구,empty,장군봉6길 46,3,35,37.482383,126.937475,"최저가원룸 풀옵션 가성비 갑, 봉천역34분거리 2층 정남향 채광 굿",서울 관악구 봉천동 1523-13
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,은천로 11,1,23,37.486743,126.93674,봉천역 가성비 원룸 소액 보증금 월세 추천,서울 관악구 봉천동 955-26
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림로50길 5,1,37,37.479447,126.931941,신림역 걸어서 8분으로 지하 아닌 1층 원룸,서울 관악구 신림동 1641-81
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,남부순환로190길 39,2,35,37.482867,126.934334,신축급 깔끕한 방이에요. 와서보고 결정하세요,서울 관악구 신림동 10-133
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,쑥고개로22길 41,2,35,37.477339,126.948017,서울대입구 역세권 조용한 주택가 가성비 깔끔한 풀옵션,서울 관악구 봉천동 1586-4
1,1,1,1,1,1,1,0,1,1,0,1,1,1,OR,서울,관악구,empty,호암로26가길 30,1,36,37.46967,126.933431,가성비 甲. 가스요금 X,서울 관악구 신림동 1531-5
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,남부순환로228길 81,1,40,37.476218,126.95407,샤로수길 뒷편 치안좋고 조용한 주택단지 정말 넓은 원룸,서울 관악구 봉천동 1608-20
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,신원로3가길 16,1,35,37.481129,126.926685,깔끔한 분리형 원룸이 나왔습니다,서울 관악구 신림동 1605-1
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,쑥고개로22길 18,B1,40,37.478431,126.948416,1.위치 컨디션 사이즈 다 좋은 월세,서울 관악구 봉천동 1584-37
0,0,1,1,1,0,1,0,0,0,0,0,1,1,OR,서울,관악구,empty,쑥고개로1나길 17,1,35,37.478107,126.93753,empty,서울 관악구 신림동 94-170
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,신림로7나길 15,3,33,37.469733,126.940616,풀옵션 진짜 깔끔하고 쾌적한 방입니다. 에이스매물이에요,서울 관악구 신림동 244-8
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,남부순환로194길 76,1,37,37.481667,126.933935,저렴하고 깔끔한 풀옵션원룸 조용한주택가,서울 관악구 신림동 10-610
1,0,0,1,0,0,0,1,0,1,0,1,0,0,OR,서울,관악구,empty,남부순환로186가길 19,2,40,37.483577,126.933034,empty,서울 관악구 신림동 10-234
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림로58가길 5,1,30,37.482211,126.930913,공과금 모두 포함인 유일한 큰 집,서울 관악구 신림동 86-27
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,쑥고개로 118,2,25,37.47872,126.949656,가성비 정말 좋은 원룸 나왔습니다,서울 관악구 봉천동 1573-26
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학6길 10,3,38,37.469051,126.937195,"박종철거리 정 남향 채광, 깨끗하고 화장실 넓으며 관리비 저렴한 방",서울 관악구 신림동 1538-5
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,관악구,empty,신림로56길 19,1,40,37.481615,126.93132,신림역 2번출구 도보 7분거리 깔끔한 화이트톤 분리형 원룸,서울 관악구 신림동 88-150
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,신림동,empty,2,27,37.46498,126.935621,001.5룸 최저가 깔끔한 풀옵션 00,서울 관악구 신림동 254-68
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학길 169,1,18,37.464359,126.940079,깔끔하고 이쁜방00 전입신고 가능한 풀옵션 원룸,서울 관악구 신림동 251-471
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 65,2,17,37.465392,126.935746,공과금 다포함 화이트톤 이쁜방,서울 관악구 신림동 254-183
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 47,2,19,37.465271,126.936556,초 저렴한 풀옵션원룸00놓치지 말고 서둘러오세요,서울 관악구 신림동 254-244
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 61,2,21,37.464919,126.935809,인기있는방00착한가격으로 모십니다,서울 관악구 신림동 254-287
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,신림로11길 134,2,37,37.46479,126.939758,리모델링 신축급 풀옵션 원룸,서울 관악구 신림동 251-389
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 65,3,30,37.465488,126.935446,이런 가격 정말 흔치 않습니다. 언덕별로없음,서울 관악구 신림동 254-46
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 43,3,23,37.465419,126.936664,착한가격으로 깔끔한 원룸 들어가세요,서울 관악구 신림동 254-192
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 19,3,30,37.465912,126.936503,풀옵션 가성비 좋은 방,서울 관악구 신림동 255-26
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 115,3,28,37.465779,126.939562,정말 저렴한 원룸,서울 관악구 신림동 251-506
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 115,3,20,37.465779,126.939562,정말 저렴한 원룸,서울 관악구 신림동 251-506
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 60,B1,28,37.467829,126.938683,저렴한 원룸,서울 관악구 신림동 251-34
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로11길 115,3,24,37.465708,126.939449,깔끔하고 큰방입니다00서둘러 들어가세욧,서울 관악구 신림동 251-117
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,대학12길 54,3,30,37.465104,126.936149,사진有  주차가능한 가성비 최고 원룸,서울 관악구 신림동 254-196
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학12길 54,2,29,37.465104,126.936149,사진有  주차가능한 가성비 최고 원룸,서울 관악구 신림동 254-196
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,신림동,empty,4,25,37.46498,126.935621,00깔끔하고 넓직한 분리형 풀옵션 00,서울 관악구 신림동 254-68
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학12길 54,2,30,37.465104,126.936149,사진有  주차가능한 가성비 최고 원룸,서울 관악구 신림동 254-196
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학21길 3,1,38,37.466111,126.937896,화이트톤 깔끔하고 큰방 화장실도 엄청커요,서울 관악구 신림동 255-115
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,신림동,empty,4,25,37.46498,126.935621,"분리형최저가,지정주차가능",서울 관악구 신림동 254-68
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로20길 23,2,38,37.468344,126.933618,신림선 역세권 조용한 주택가 풀옵션,서울 관악구 신림동 1556-29
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림로21길 46,1,29,37.468413,126.934996,원룸100299 허위매물이 아닌 이유. 나만 가지고 있는 방,서울 관악구 신림동 1554-9
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,관악구,empty,신림로21길 46,3,34,37.468413,126.934996,옥탑 보증금과 월세 역세권 풀옵션 아무도 못 이긴다.,서울 관악구 신림동 1554-9
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,호암로24가길 36,3,35,37.4683,126.933788,신림동 고시촌 위치 좋고 깨끗하며 조용하고 쾌적한 예쁜 꽃집 원룸,서울 관악구 신림동 1556-53
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 54,2,36,37.468198,126.938326,녹두거리. 보증금 조절 가능,서울 관악구 신림동 251-30
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로22길 56,B1,30,37.468389,126.935852,슬기로운컨디션최상급.큰방.갓성비.학원가인접.조용한주택가.깔끔한집,서울 관악구 신림동 257-10
1,1,1,1,1,1,1,0,1,1,1,0,1,1,OR,서울,관악구,empty,신림로11길 54,3,36,37.468012,126.938316,가스 요금 X. 난방 개별 조절 가능,서울 관악구 신림동 246-67
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학7길 9,1,39,37.46864,126.938107,법 학원 인근. 치안 센터 인근. 녹두거리,서울 관악구 신림동 246-50
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 77,1,18,37.464713,126.936126,이쁜방 풀옵션 저렴한 원룸,서울 관악구 신림동 255-307
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로20길 23,2,38,37.468344,126.933618,슬기로운윌비스.하우패스.채광맛집.깔끔분리형.인프라좋은.치안좋은,서울 관악구 신림동 1556-29
1,1,1,1,1,1,1,1,1,0,0,1,1,1,OR,서울,관악구,empty,호암로 572,3,30,37.468423,126.932516,윌비스.하우패스.대로위치.치안안전.엘베o.서벤타역5분.,서울 관악구 신림동 1559-11
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 35,1,38,37.466462,126.93598,"저 보증금, 저 월세가성비 5진다잉",서울 관악구 신림동 255-80
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학7가길 40,B1,18,37.466713,126.937948,"저 보증금, 저 월세가성비 매물을 찾는다면 판다5",서울 관악구 신림동 251-200
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,호암로24가길 32,4,30,37.468399,126.933829,원룸이만한 원룸은 없다 5분 지하철역 30초 편의점,서울 관악구 신림동 1556-28
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,호암로20길 25,5,33,37.467664,126.933466,원룸 고시생을 위한 완벽한 방 5분 지하철 1분 편의점 1분 정류장,서울 관악구 신림동 1556-49
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,호암로22가길 25,5,38,37.467914,126.933193,원룸역세권과 조용함을 갖춘 방 5분 지하철 30초 편의점 30초 정류장,서울 관악구 신림동 1556-38
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,호암로22길 60,5,30,37.468536,126.936163,최강가성비분리형원룸엘리베이터언덕x녹두거리번화가꿀매물재등장,서울 관악구 신림동 1544
0,1,0,0,1,1,0,0,1,1,1,0,0,1,OR,서울,관악구,empty,대학7길 42,3,36,37.468251,126.940276,empty,서울 관악구 신림동 244-69
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 32,2,37,37.466039,126.936734,투룸방2개모두큰집가격 그 자체로 타협 가능,서울 관악구 신림동 255-29
0,1,0,1,0,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 36,2,25,37.465866,126.936653,empty,서울 관악구 신림동 255-25
0,1,0,1,1,1,0,1,1,0,0,0,1,0,OR,서울,관악구,empty,신림로11길 134,2,40,37.46479,126.939758,empty,서울 관악구 신림동 251-389
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,호암로20길 23,3,38,37.468344,126.933618,서벤역 직장인 인기많은 풀옵션 가성비 분리형 원룸,서울 관악구 신림동 1556-29
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학18길 36,3,39,37.464393,126.936625,컨디션 최강 신축 분리형 원룸,서울 관악구 신림동 255-140
1,1,1,0,1,0,0,0,1,0,1,0,0,0,OR,서울,관악구,empty,호암로22길 56,B1,32,37.468389,126.935852,empty,서울 관악구 신림동 257-10
1,0,0,0,0,1,1,1,1,1,0,0,0,1,OR,서울,관악구,empty,대학14길 65,2,25,37.465234,126.935693,empty,서울 관악구 신림동 254-185
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학12길 53,2,26,37.465015,126.936386,관리 잘되는 풀옵션 저렴한원룸,서울 관악구 신림동 254-189
0,0,1,0,1,0,0,1,1,0,0,0,0,0,OR,서울,관악구,empty,대학12길 54,4,29,37.465104,126.936149,empty,서울 관악구 신림동 254-196
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,신림로11길 124,3,28,37.464878,126.939433,화이트톤 깔끔한 풀옵션 원룸입니다,서울 관악구 신림동 251-350
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 73,4,31,37.467069,126.939356,관리 잘되는 엘베있는 풀옵션 좋은방,서울 관악구 신림동 251-63
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로11길 60,B1,28,37.467829,126.938683,"대학동 분리형 관리비포함 100,38이면 훌륭하죠 ",서울 관악구 신림동 251-34
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학7길 23,3,32,37.468517,126.93901,채광좋은 남향 깔끔한 풀옵션 분리형 원룸,서울 관악구 신림동 242-33
1,0,0,1,0,1,0,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 35,2,27,37.466462,126.93598,empty,서울 관악구 신림동 255-80
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로17길 112,3,25,37.465866,126.935857,최저보증월세넓은원룸채광좋은양창구조지상층풀옵션추천매물,서울 관악구 신림동 255-65
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로17길 112,2,25,37.465866,126.935857,대학동 관리비 포함 월세30 원룸,서울 관악구 신림동 255-65
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 40,3,36,37.465647,126.936381,내부 깔끔한 넓고 큰 1.5룸 컨디션 좋은 풀옵션 방,서울 관악구 신림동 254-227
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로19길 46,3,36,37.468503,126.935412,치안 센터 인근. 옥탑. 좋은 채광,서울 관악구 신림동 1546-4
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학7가길 22,2,26,37.467537,126.938017,슬기로운리모델링.갓성비.채광맛집.깔끔한집.조용한주택가,서울 관악구 신림동 251-48
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학7가길 6,2,25,37.468252,126.938017,"위치 좋고,컨디션 좋은 리모델링 원룸",서울 관악구 신림동 246-14
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 64,5,23,37.465653,126.935091,가성비 끝판왕 풀옵션원룸,서울 관악구 신림동 254-11
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 120,2,31,37.465252,126.939148,깔끔하고 관리 잘되는 풀옵션 원룸 화장실이 커요,서울 관악구 신림동 251-369
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 124,2,12,37.464953,126.939388,싼방 찾으시는 분들 빨리 오세요,서울 관악구 신림동 251-121
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로17길 59,2,22,37.468075,126.936417,위치 좋은원룸00공과금 올포함00관리비 외 추가되는금액 없음00,서울 관악구 신림동 1542-14
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학7길 17,3,29,37.468534,126.938704,분리형인데 이렇게 저렴해요. 빨리 잡는사람이 임자,서울 관악구 신림동 251-21
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,호암로22길 76,3,31,37.468452,126.936926,분리형 신축급 컨디션이에요. 보증금 월세도 너무 저렴해요.,서울 관악구 신림동 1542-3
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학12길 54,2,29,37.465104,126.936149,전기만별도 리모델링 화장실분리,서울 관악구 신림동 254-196
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학7길 17,3,29,37.468534,126.938704,분리형인데 이렇게 저렴해요. 빨리 잡는사람이 임자,서울 관악구 신림동 251-21
0,0,1,1,0,0,1,0,1,1,1,0,0,0,OR,서울,관악구,empty,대학길 58,2,35,37.468046,126.937335,empty,서울 관악구 신림동 250-3
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로23길 68,5,35,37.467973,126.934143,올리모델링 첫입주 삼성드럼세탁기 화이트톤 깔끔하고 화장실 예쁜원룸,서울 관악구 신림동 1555-23
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로22길 72,4,33,37.468469,126.936747,"박종철거리 대학동 메인거리 보증금 더 낮게도 가능, 가성비 꿀 원룸",서울 관악구 신림동 1542-2
1,0,1,0,0,1,0,1,1,1,0,0,0,1,OR,서울,관악구,empty,대학10길 41,1,37,37.467613,126.935188,empty,서울 관악구 신림동 1547-7
1,1,0,0,0,1,0,1,1,1,0,0,0,1,OR,서울,관악구,empty,호암로20길 87,2,30,37.466363,126.935178,empty,서울 관악구 신림동 254-276
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 54,2,29,37.465104,126.936149,분리형 원룸 가성비방 전기만 별도,서울 관악구 신림동 254-196
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,신림로11길 133,B1,26,37.465347,126.940242,월세저렴한방 리모델링 완료 분리형 풀옵션 원룸,서울 관악구 신림동 251-215
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 37,3,33,37.465699,126.9368,최저보증월세지상층풀옵션리모델링완료채광좋고포근한추천방,서울 관악구 신림동 254-214
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로23길 66,4,40,37.468104,126.934336,역까지 도보 7분 깔끔한 컨디션 풀옵션 원룸,서울 관악구 신림동 1555-18
0,1,0,0,1,1,1,1,1,0,0,0,0,0,OR,서울,관악구,empty,대학21길 3,2,38,37.466111,126.937896,empty,서울 관악구 신림동 255-115
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로11길 133,2,34,37.465347,126.940242,리모델링 완료 분리형 풀옵션 원룸,서울 관악구 신림동 251-215
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로26가길 65,3,18,37.468029,126.932839,고시텔 가성비옵션 공부잘되는방  ,서울 관악구 신림동 1556-15
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학16길 22,3,25,37.465301,126.937,최저보증월세채광좋은원룸저렴한지상층풀옵션원룸,서울 관악구 신림동 254-248
1,0,1,1,0,0,0,1,1,0,0,0,0,0,OR,서울,관악구,empty,신림로11길 73,1,35,37.467362,126.939651,empty,서울 관악구 신림동 251-56
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 68,4,30,37.46512,126.935652,서원역 도보 10분거리내 위치해있는 원룸입니다,서울 관악구 신림동 254-186
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 39,B1,28,37.465503,126.936852,대학동 초저렴 원룸입니다,서울 관악구 신림동 254-241
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 45,4,30,37.465215,126.936767,신림선 서울대벤처타운역 인근에 위치한 풀옵션의 깔끔한 원룸입니다.,서울 관악구 신림동 254-246
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 39,3,16,37.465503,126.936852,가성비 끝판왕 대학동세권 ,서울 관악구 신림동 254-241
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로17길 81,2,35,37.466993,126.936794,녹두거리 저렴한 가성비 풀옵션 원룸,서울 관악구 신림동 1552-17
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학14길 77,4,21,37.464713,126.936126,가성비 끝판왕 대학동세권 ,서울 관악구 신림동 255-307
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,호암로20길 58,2,39,37.46685,126.935033,원룸아침부터 저녘까지 빛 들어오는 방 조용하고 풀옵션,서울 관악구 신림동 1562-9
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학7길 31,2,39,37.468525,126.939425,"관악산역, 서울대 셔틀 인근, 분리형 풀옵션",서울 관악구 신림동 242-30
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학7길 43,3,32,37.46867,126.940105,"서울대학교 인근, 가성비 최강, 채광 맛",서울 관악구 신림동 244-104
1,0,1,0,0,0,0,1,1,1,0,0,0,0,OR,서울,관악구,empty,대학12길 54,2,29,37.465104,126.936149,empty,서울 관악구 신림동 254-196
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학7길 17,2,33,37.468534,126.938704," 공과금전부포함, 채광좋고,풀옵션,녹두거리 ",서울 관악구 신림동 251-21
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 54,2,31,37.468189,126.93861,"녹두거리, 풀옵션, 엘리베이터 o",서울 관악구 신림동 251-28
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로19길 46,5,35,37.468339,126.935341,zZ채광맛집 분리형원룸 대학동 서림동 가성비방 모여라Zz,서울 관악구 신림동 1546-8
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,신림로17길 112,2,32,37.465866,126.935857,신림선 서울대벤처타운역 인근 풀옵션 넓은 원룸입니다,서울 관악구 신림동 255-65
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,신림동,empty,2,39,37.468719,126.932914,원룸깔끔하고 조용한 공부하기 좋은 방 인근 7분 지하철 1분 편의점,서울 관악구 신림동 1559-5
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 21,2,27,37.466386,126.937088,진짜 저렴한 큰원룸이에요. 직접보시고 결정하세요,서울 관악구 신림동 255-248
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,신림로21길 86,B1,30,37.466661,126.934599,슬기로운갓성비.큰방.깔끔한집.조용한주택.주차가능.전기만별도,서울 관악구 신림동 1561-17
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 21,2,35,37.466386,126.937088,진짜 저렴한 분리형 큰원룸이에요. 직접보시고 결정하세요,서울 관악구 신림동 255-248
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로24가길 53,3,29,37.467399,126.933844,원룸저렴한 보증금 월세 풀옵션 주차가능 치안좋은 조용하고 안락한 방,서울 관악구 신림동 1560
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 64,2,35,37.465653,126.935091,주택가 위치한 서울대생 추천 조용한 서울대 근처 원룸,서울 관악구 신림동 254-11
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 52,6,35,37.46522,126.936319,신림선 서울대벤처타운역 인근 위치한 풀옵션의 깔끔한 원룸입니다.,서울 관악구 신림동 254-195
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,대학7길 25,5,32,37.468515,126.93916,신림선 역세권 화이트 인테리어 깔끔한 풀옵션,서울 관악구 신림동 242-32
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학12길 36,2,20,37.465866,126.936653,최저보증월세공과금완전무료풀옵션조용한가성비원룸,서울 관악구 신림동 255-25
1,1,1,1,1,1,1,0,1,0,0,1,1,1,OR,서울,관악구,empty,신림로21길 42,1,30,37.468572,126.93503,깔끔하고 이쁜방 풀옵션에 위치까지 좋아요,서울 관악구 신림동 1554-3
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,호암로20길 43,5,27,37.467497,126.934464,신림선 역세권 가성비 좋은 풀옵션 원룸,서울 관악구 신림동 1554-33
1,1,1,1,1,1,1,0,1,0,0,0,1,1,OR,서울,관악구,empty,대학14길 77,2,26,37.464762,126.935351,저렴한 가격으로 즉시입주 도와드립니다,서울 관악구 신림동 254-96
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로22길 79,2,26,37.46872,126.937287,치안센터 근처 위치좋은 원룸입니다,서울 관악구 신림동 1538-11
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,신림로11길 120,3,35,37.465252,126.939148,풀옵션 큰 원룸이에요. 엄청 저렴하고 넓은 방,서울 관악구 신림동 251-369
1,1,1,1,1,1,1,1,1,0,0,0,1,1,DDDGG,서울,관악구,empty,신림로11길 73,2,40,37.467298,126.939044,"저보증금,올수리 깔끔한 분리형원룸.채광좋고 층수좋음 .각종편의시설근처",서울 관악구 신림동 251-417
1,1,1,1,1,1,1,1,1,0,0,0,1,1,OR,서울,관악구,empty,대학7가길 22,2,30,37.467537,126.938017, 리모델링 완료  분리형 화이트톤 대학동에서 제일 깨끗한 집,서울 관악구 신림동 251-48
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,호암로24가길 46,3,34,37.467748,126.933683,원룸이가격의 가성비 원룸 5분 지하철역 1분 편의점 1분 버스정류장,서울 관악구 신림동 1556-47
1,1,1,1,1,1,1,1,1,0,1,0,1,1,OR,서울,관악구,empty,호암로24가길 53,3,31,37.467399,126.933844,원룸모든 조건이 다 있는 풀옵션 주차가능한 원룸 보증금 조절돼요,서울 관악구 신림동 1560
1,1,1,1,1,1,1,0,1,0,1,0,1,1,OR,서울,관악구,empty,대학14길 64,2,23,37.465653,126.935091,가성비 끝판왕 풀옵션원룸,서울 관악구 신림동 254-11
1,0,0,0,0,0,1,1,1,0,1,0,0,1,OR,서울,관악구,empty,대학12길 45,4,25,37.46524,126.936661,empty,서울 관악구 신림동 254-245
